UMAP1,UMAP2,UMAP3,label,time_bin,sample_index,speaker_id,gender
7.911917686462402,-3.1267638206481934,3.128203868865967,0,258,0,9,male
8.044550895690918,-3.280445098876953,2.9592487812042236,0,259,0,9,male
8.094993591308594,-3.2454142570495605,2.7161941528320312,0,260,0,9,male
7.912060260772705,-3.3008816242218018,2.886505126953125,0,261,0,9,male
7.907830238342285,-3.046445846557617,3.1133594512939453,0,262,0,9,male
7.878587245941162,-2.9218900203704834,2.9698455333709717,0,263,0,9,male
7.933211326599121,-2.9634294509887695,2.660111665725708,0,264,0,9,male
8.036232948303223,-3.771136522293091,2.532763957977295,0,265,0,9,male
8.144758224487305,-3.6156318187713623,2.5733604431152344,0,266,0,9,male
8.132723808288574,-3.6225857734680176,2.4371533393859863,0,267,0,9,male
8.01287841796875,-3.564335823059082,2.5106396675109863,0,268,0,9,male
8.06997299194336,-3.2956197261810303,2.792722225189209,0,269,0,9,male
8.103567123413086,-3.173238754272461,2.9963505268096924,0,270,0,9,male
8.04047966003418,-3.2123095989227295,2.6040399074554443,0,271,0,9,male
7.829412937164307,-3.175273895263672,2.657768487930298,0,272,0,9,male
8.007683753967285,-3.3690717220306396,2.492847204208374,0,273,0,9,male
8.102879524230957,-3.222066640853882,2.653108835220337,0,274,0,9,male
8.049775123596191,-3.3026013374328613,2.495317220687866,0,275,0,9,male
8.057106018066406,-3.546020984649658,2.1850688457489014,0,276,0,9,male
7.928415775299072,-3.5917325019836426,2.288931131362915,0,277,0,9,male
8.038716316223145,-3.36479115486145,2.641340732574463,0,278,0,9,male
7.828153610229492,-3.501513957977295,2.6927669048309326,0,279,0,9,male
7.441092491149902,-3.5217888355255127,2.780134677886963,0,280,0,9,male
7.613683223724365,-3.2098805904388428,2.8817291259765625,0,281,0,9,male
7.937264919281006,-3.0490942001342773,2.705418109893799,0,282,0,9,male
8.029670715332031,-3.129005193710327,2.551966667175293,0,283,0,9,male
8.293598175048828,-3.3340117931365967,2.6159567832946777,0,284,0,9,male
8.42501163482666,-3.4826738834381104,2.611480712890625,0,285,0,9,male
8.206528663635254,-3.322352170944214,2.619137763977051,0,286,0,9,male
7.816478252410889,-3.5609400272369385,2.718294382095337,0,287,0,9,male
7.745361804962158,-3.400566339492798,3.047480344772339,0,288,0,9,male
7.8123297691345215,-3.3666646480560303,2.7921838760375977,0,289,0,9,male
7.94873571395874,-3.4693350791931152,2.4734365940093994,0,290,0,9,male
7.843095302581787,-3.3402657508850098,2.6552915573120117,0,291,0,9,male
7.670045852661133,-3.305800199508667,2.89057993888855,0,292,0,9,male
7.876950740814209,-3.323748826980591,2.7450759410858154,0,293,0,9,male
8.24489688873291,-3.5754387378692627,2.210806131362915,0,294,0,9,male
8.132784843444824,-3.3962788581848145,2.318781614303589,0,295,0,9,male
7.988144397735596,-3.1706647872924805,2.3986103534698486,0,296,0,9,male
8.063761711120605,-3.312700033187866,2.544901132583618,0,297,0,9,male
8.02514934539795,-3.881756067276001,2.1301229000091553,0,298,0,9,male
8.021539688110352,-3.992807626724243,1.9160631895065308,0,299,0,9,male
8.057548522949219,-3.7243614196777344,2.169224500656128,0,300,0,9,male
8.106538772583008,-3.45381498336792,2.6430699825286865,0,301,0,9,male
8.003376007080078,-3.5965728759765625,2.7010340690612793,0,302,0,9,male
7.846690654754639,-3.6508843898773193,2.7084102630615234,0,303,0,9,male
7.90025520324707,-3.450535774230957,2.7832069396972656,0,304,0,9,male
8.07214641571045,-3.6532344818115234,2.4558541774749756,0,305,0,9,male
7.865072727203369,-3.7880685329437256,2.4483141899108887,0,306,0,9,male
7.711058616638184,-3.531489849090576,2.816307544708252,0,307,0,9,male
7.992115020751953,-3.236832857131958,2.7819604873657227,0,308,0,9,male
7.952973365783691,-3.7148597240448,2.5350394248962402,0,309,0,9,male
7.789037704467773,-4.027309894561768,2.347876787185669,0,310,0,9,male
7.699923992156982,-3.8601882457733154,2.421419382095337,0,311,0,9,male
7.655427932739258,-3.7398951053619385,2.4879422187805176,0,312,0,9,male
7.7835469245910645,-4.031904220581055,2.3638477325439453,0,313,0,9,male
7.959907054901123,-4.032451152801514,2.288174629211426,0,314,0,9,male
8.117122650146484,-3.887127161026001,2.300198554992676,0,315,0,9,male
8.066832542419434,-4.141321659088135,2.0277788639068604,0,316,0,9,male
8.442398071289062,-4.536715507507324,1.6308822631835938,0,317,0,9,male
8.68010425567627,-4.531617641448975,1.5501433610916138,0,318,0,9,male
8.170211791992188,-4.242365837097168,1.797306776046753,0,319,0,9,male
7.864430904388428,-4.624894618988037,1.5921956300735474,0,320,0,9,male
7.635663032531738,-4.759121894836426,1.420541524887085,0,321,0,9,male
7.341988563537598,-4.625524044036865,1.7063273191452026,0,322,0,9,male
7.841817855834961,-4.291681289672852,2.0929298400878906,0,323,0,9,male
8.420452117919922,-4.292184829711914,1.88325035572052,0,324,0,9,male
8.613523483276367,-4.655230522155762,1.4542169570922852,0,325,0,9,male
8.100553512573242,-4.5683913230896,1.4469536542892456,0,326,0,9,male
7.887671947479248,-4.680229663848877,1.3332370519638062,0,327,0,9,male
8.194124221801758,-5.392917156219482,0.6118335723876953,0,328,0,9,male
8.793105125427246,-5.58746862411499,0.14239336550235748,0,329,0,9,male
8.261481285095215,-5.494845390319824,0.15517373383045197,0,330,0,9,male
7.516823768615723,-5.573175430297852,0.0691920593380928,0,331,0,9,male
7.337049961090088,-6.076923370361328,-0.5292019844055176,0,332,0,9,male
8.401189804077148,-6.397458076477051,-2.6083884239196777,0,333,0,9,male
8.468493461608887,-6.313194274902344,-3.1496763229370117,0,334,0,9,male
6.095921516418457,-6.314332485198975,-0.6990711092948914,0,335,0,9,male
5.087484836578369,-6.8623785972595215,-0.6766018271446228,0,336,0,9,male
6.548292636871338,-5.454170227050781,0.873884916305542,0,337,0,9,male
6.41181755065918,-5.929386615753174,-0.09176399558782578,0,338,0,9,male
6.565115928649902,-6.68282413482666,-0.5237792134284973,0,339,0,9,male
6.214125633239746,-7.382225513458252,-0.9560779333114624,0,340,0,9,male
-3.667919158935547,7.374817848205566,9.837576866149902,0,341,0,9,male
7.790187835693359,-6.6332879066467285,-0.8849257230758667,0,342,0,9,male
7.5988593101501465,-6.675153732299805,-0.8404068350791931,0,343,0,9,male
7.734404563903809,-6.517296314239502,-0.8098812699317932,0,344,0,9,male
-3.4084486961364746,7.177070140838623,10.49315071105957,0,345,0,9,male
5.982768535614014,-5.245683670043945,-3.7637178897857666,0,346,0,9,male
6.9992780685424805,-5.291508197784424,-3.577294111251831,0,347,0,9,male
7.604726314544678,-6.701548099517822,-4.393221855163574,0,348,0,9,male
7.082016944885254,-7.263136863708496,-4.6988115310668945,0,349,0,9,male
5.652580738067627,-7.420587539672852,-1.942466139793396,0,350,0,9,male
7.298682689666748,-7.179454326629639,-1.6667100191116333,0,351,0,9,male
5.651423931121826,-7.432500839233398,-1.9189183712005615,0,352,0,9,male
6.491029739379883,-7.479244709014893,-1.714495301246643,0,353,0,9,male
7.060770511627197,-7.133203506469727,-1.3670417070388794,0,354,0,9,male
6.417964458465576,-7.533618450164795,-1.7190057039260864,0,355,0,9,male
-2.781351327896118,8.397324562072754,10.056468963623047,0,356,0,9,male
-5.784449100494385,-0.21893441677093506,2.470104932785034,0,357,0,9,male
-5.743927478790283,-3.1560041904449463,-3.863990068435669,0,358,0,9,male
-5.897950172424316,-2.8235185146331787,-3.9843502044677734,0,372,0,9,male
-6.14449405670166,0.09187652170658112,2.098273515701294,0,373,0,9,male
-3.167106866836548,7.698869228363037,9.971452713012695,0,374,0,9,male
6.575372219085693,-7.356875419616699,-1.2329530715942383,0,375,0,9,male
7.772756576538086,-6.247566223144531,-0.9195817112922668,0,376,0,9,male
6.575285911560059,-7.353054046630859,-1.2268811464309692,0,377,0,9,male
-3.1604244709014893,7.693065643310547,9.977204322814941,0,378,0,9,male
-6.154548645019531,0.05592282488942146,2.0870394706726074,0,379,0,9,male
-6.022948741912842,-2.777531623840332,-3.928163528442383,0,380,0,9,male
-5.46546745300293,-3.2675681114196777,-3.941126823425293,0,391,0,9,male
-6.696709156036377,-0.02929409220814705,2.2993030548095703,0,392,0,9,male
-4.639910697937012,8.552397727966309,10.739389419555664,0,393,0,9,male
6.850795745849609,-8.354879379272461,-0.8597251772880554,0,394,0,9,male
8.265201568603516,-6.848665237426758,-0.593360185623169,0,395,0,9,male
6.845096588134766,-8.35651683807373,-0.8623764514923096,0,396,0,9,male
-4.65275239944458,8.548168182373047,10.74669361114502,0,397,0,9,male
-6.686624526977539,-0.02983672544360161,2.273681163787842,0,398,0,9,male
-5.475180149078369,-3.2635340690612793,-3.961622476577759,0,399,0,9,male
4.749682903289795,-5.218048572540283,0.3985753059387207,0,0,1,9,male
4.83104133605957,-5.1061320304870605,0.5391790270805359,0,1,1,9,male
4.990855693817139,-5.0281901359558105,0.6403407454490662,0,2,1,9,male
5.225879669189453,-4.935128211975098,0.9653962254524231,0,3,1,9,male
5.366132736206055,-4.819679260253906,1.307783842086792,0,4,1,9,male
5.287815570831299,-4.725586891174316,1.3832433223724365,0,5,1,9,male
5.147632598876953,-4.576003551483154,1.5493909120559692,0,6,1,9,male
5.254896640777588,-4.520966529846191,1.6297004222869873,0,7,1,9,male
